date,site,transect,quadrat,functional_group,percent_cover
12/01/88,Tektite,2,8,CTB,7.5
12/01/88,Tektite,2,9,CTB,18
12/01/88,Tektite,2,10,CTB,30.5
12/01/88,Tektite,3,1,CTB,17
12/01/88,Tektite,3,2,CTB,26
12/01/88,Tektite,3,3,CTB,16.1
12/01/88,Tektite,3,4,CTB,23
12/01/88,Tektite,3,5,CTB,25
12/01/88,Tektite,3,6,CTB,40.5
12/01/88,Tektite,3,7,CTB,10.5
12/01/88,Tektite,3,8,CTB,19.5
12/01/88,Tektite,3,9,CTB,17.5
12/01/88,Tektite,3,10,CTB,35.5
04/01/89,Tektite,1,1,CTB,30
04/01/89,Tektite,1,2,CTB,31.5
04/01/89,Tektite,1,3,CTB,26
04/01/89,Tektite,1,4,CTB,24.5
04/01/89,Tektite,1,5,CTB,50
04/01/89,Tektite,1,6,CTB,20.5
04/01/89,Tektite,1,7,CTB,16.5
04/01/89,Tektite,1,8,CTB,32
04/01/89,Tektite,1,9,CTB,37.5
04/01/89,Tektite,1,10,CTB,25.5
04/01/89,Tektite,2,1,CTB,27
04/01/89,Tektite,2,2,CTB,31
04/01/89,Tektite,2,3,CTB,17
04/01/89,Tektite,2,4,CTB,19
04/01/89,Tektite,2,5,CTB,18.5
04/01/89,Tektite,2,6,CTB,22
04/01/89,Tektite,2,7,CTB,14
04/01/89,Tektite,2,8,CTB,9.5
04/01/89,Tektite,2,9,CTB,22
04/01/89,Tektite,2,10,CTB,29
04/01/89,Tektite,3,1,CTB,20.5
04/01/89,Tektite,3,2,CTB,18
04/01/89,Tektite,3,3,CTB,21
04/01/89,Tektite,3,4,CTB,37
04/01/89,Tektite,3,5,CTB,37
04/01/89,Tektite,3,6,CTB,32.5
04/01/89,Tektite,3,7,CTB,22.5
04/01/89,Tektite,3,8,CTB,22
04/01/89,Tektite,3,9,CTB,20.5
04/01/89,Tektite,3,10,CTB,22.5
10/01/89,Tektite,1,1,CTB,41.5
10/01/89,Tektite,1,2,CTB,51
10/01/89,Tektite,1,3,CTB,49.5
10/01/89,Tektite,1,4,CTB,44.5
10/01/89,Tektite,1,5,CTB,31
10/01/89,Tektite,1,6,CTB,20
10/01/89,Tektite,1,7,CTB,32
10/01/89,Tektite,1,8,CTB,18
10/01/89,Tektite,1,9,CTB,29.5
10/01/89,Tektite,1,10,CTB,12.5
10/01/89,Tektite,2,1,CTB,31.5
10/01/89,Tektite,2,2,CTB,20.5
10/01/89,Tektite,2,3,CTB,42.5
10/01/89,Tektite,2,4,CTB,19.5
10/01/89,Tektite,2,5,CTB,19.5
10/01/89,Tektite,2,6,CTB,29
10/01/89,Tektite,2,7,CTB,21.5
10/01/89,Tektite,2,8,CTB,7.5
10/01/89,Tektite,2,9,CTB,12
10/01/89,Tektite,2,10,CTB,18
10/01/89,Tektite,3,1,CTB,23
10/01/89,Tektite,3,2,CTB,16.5
10/01/89,Tektite,3,3,CTB,21.5
10/01/89,Tektite,3,4,CTB,26
10/01/89,Tektite,3,5,CTB,43.5
10/01/89,Tektite,3,6,CTB,32
10/01/89,Tektite,3,7,CTB,19.5
10/01/89,Tektite,3,8,CTB,26.5
10/01/89,Tektite,3,9,CTB,22
10/01/89,Tektite,3,10,CTB,40
09/01/90,Tektite,1,1,CTB,16
09/01/90,Tektite,1,2,CTB,15.5
09/01/90,Tektite,1,3,CTB,28.5
09/01/90,Tektite,1,4,CTB,25
09/01/90,Tektite,1,5,CTB,30.5
09/01/90,Tektite,1,6,CTB,20.5
09/01/90,Tektite,1,7,CTB,28
09/01/90,Tektite,1,8,CTB,22
09/01/90,Tektite,1,9,CTB,19
09/01/90,Tektite,1,10,CTB,25
09/01/90,Tektite,2,1,CTB,23.5
09/01/90,Tektite,2,2,CTB,32.5
09/01/90,Tektite,2,3,CTB,21.5
09/01/90,Tektite,2,4,CTB,28.5
09/01/90,Tektite,2,5,CTB,6.5
09/01/90,Tektite,2,6,CTB,25.5
09/01/90,Tektite,2,7,CTB,15
09/01/90,Tektite,2,8,CTB,16
09/01/90,Tektite,2,9,CTB,38
09/01/90,Tektite,2,10,CTB,14
09/01/90,Tektite,3,1,CTB,11
09/01/90,Tektite,3,2,CTB,19.5
09/01/90,Tektite,3,3,CTB,20.5
09/01/90,Tektite,3,4,CTB,26
09/01/90,Tektite,3,5,CTB,34
09/01/90,Tektite,3,6,CTB,36.5
09/01/90,Tektite,3,7,CTB,15.5
09/01/90,Tektite,3,8,CTB,21
09/01/90,Tektite,3,9,CTB,22.5
09/01/90,Tektite,3,10,CTB,29.5
03/01/91,Tektite,1,1,CTB,33
03/01/91,Tektite,1,2,CTB,26.5
03/01/91,Tektite,1,3,CTB,26
03/01/91,Tektite,1,4,CTB,14
03/01/91,Tektite,1,5,CTB,23
03/01/91,Tektite,1,6,CTB,8.5
03/01/91,Tektite,1,7,CTB,21.5
03/01/91,Tektite,1,8,CTB,9
03/01/91,Tektite,1,9,CTB,21
03/01/91,Tektite,1,10,CTB,21.5
03/01/91,Tektite,2,1,CTB,11.5
03/01/91,Tektite,2,2,CTB,24.5
03/01/91,Tektite,2,3,CTB,29
03/01/91,Tektite,2,4,CTB,21.5
03/01/91,Tektite,2,5,CTB,8
03/01/91,Tektite,2,6,CTB,13
03/01/91,Tektite,2,7,CTB,9.5
03/01/91,Tektite,2,8,CTB,11.5
03/01/91,Tektite,2,9,CTB,12.5
03/01/91,Tektite,2,10,CTB,16.5
03/01/91,Tektite,3,1,CTB,20
03/01/91,Tektite,3,2,CTB,13.5
03/01/91,Tektite,3,3,CTB,13.5
03/01/91,Tektite,3,4,CTB,23
03/01/91,Tektite,3,5,CTB,26.5
03/01/91,Tektite,3,6,CTB,26.5
03/01/91,Tektite,3,7,CTB,21
03/01/91,Tektite,3,8,CTB,12
03/01/91,Tektite,3,9,CTB,25.5
03/01/91,Tektite,3,10,CTB,23
05/01/92,Tektite,2,1,CTB,34.5
05/01/92,Tektite,2,2,CTB,32.5
05/01/92,Tektite,2,3,CTB,34.5
05/01/92,Tektite,2,4,CTB,25
05/01/92,Tektite,2,5,CTB,11.5
05/01/92,Tektite,2,6,CTB,14
05/01/92,Tektite,2,7,CTB,13.5
05/01/92,Tektite,2,8,CTB,11.5
05/01/92,Tektite,2,9,CTB,17.5
05/01/92,Tektite,2,10,CTB,20
05/01/92,Tektite,3,1,CTB,25
05/01/92,Tektite,3,2,CTB,11
05/01/92,Tektite,3,3,CTB,17
05/01/92,Tektite,3,4,CTB,36
05/01/92,Tektite,3,5,CTB,28
05/01/92,Tektite,3,7,CTB,27
05/01/92,Tektite,3,8,CTB,13.5
05/01/92,Tektite,3,9,CTB,32
06/01/93,Tektite,1,1,CTB,30.3
06/01/93,Tektite,1,2,CTB,32.3
06/01/93,Tektite,1,3,CTB,25.6
06/01/93,Tektite,1,4,CTB,30.9
06/01/93,Tektite,1,5,CTB,17.2
06/01/93,Tektite,1,6,CTB,8.5
06/01/93,Tektite,1,7,CTB,28.8
06/01/93,Tektite,1,8,CTB,5.3
06/01/93,Tektite,1,9,CTB,17.5
06/01/93,Tektite,1,10,CTB,15.1
06/01/93,Tektite,2,1,CTB,15.6
06/01/93,Tektite,2,2,CTB,21
06/01/93,Tektite,2,3,CTB,25.9
06/01/93,Tektite,2,4,CTB,22.6
06/01/93,Tektite,2,5,CTB,8.9
06/01/93,Tektite,2,6,CTB,10.3
06/01/93,Tektite,2,7,CTB,7.6
06/01/93,Tektite,2,8,CTB,11.5
06/01/93,Tektite,2,9,CTB,8.7
06/01/93,Tektite,2,10,CTB,8.8
06/01/93,Tektite,3,1,CTB,25.5
06/01/93,Tektite,3,2,CTB,10.5
06/01/93,Tektite,3,3,CTB,7.3
06/01/93,Tektite,3,4,CTB,19
06/01/93,Tektite,3,5,CTB,29.5
06/01/93,Tektite,3,6,CTB,6
06/01/93,Tektite,3,7,CTB,20
06/01/93,Tektite,3,8,CTB,5.6
06/01/93,Tektite,3,9,CTB,26
06/01/93,Tektite,3,10,CTB,15.5
08/01/94,Tektite,1,1,CTB,12.5
08/01/94,Tektite,1,2,CTB,0
08/01/94,Tektite,1,3,CTB,1.6
08/01/94,Tektite,1,4,CTB,19.5
08/01/94,Tektite,1,5,CTB,25.3
08/01/94,Tektite,1,6,CTB,28.5
08/01/94,Tektite,1,7,CTB,40.7
08/01/94,Tektite,1,8,CTB,13.5
08/01/94,Tektite,1,9,CTB,14
08/01/94,Tektite,1,10,CTB,11.5
08/01/94,Tektite,2,1,CTB,11
08/01/94,Tektite,2,2,CTB,8.5
08/01/94,Tektite,2,3,CTB,13
08/01/94,Tektite,2,4,CTB,9
08/01/94,Tektite,2,5,CTB,3.2
08/01/94,Tektite,2,6,CTB,7.5
08/01/94,Tektite,2,7,CTB,4.5
08/01/94,Tektite,2,8,CTB,2.5
08/01/94,Tektite,2,9,CTB,11
08/01/94,Tektite,2,10,CTB,3.5
08/01/94,Tektite,3,1,CTB,22
08/01/94,Tektite,3,2,CTB,8
08/01/94,Tektite,3,3,CTB,6
08/01/94,Tektite,3,4,CTB,15.5
08/01/94,Tektite,3,5,CTB,17.5
08/01/94,Tektite,3,6,CTB,8.5
08/01/94,Tektite,3,7,CTB,3
08/01/94,Tektite,3,8,CTB,3.5
08/01/94,Tektite,3,9,CTB,15.5
08/01/94,Tektite,3,10,CTB,19
05/01/95,Tektite,1,1,CTB,21
05/01/95,Tektite,1,2,CTB,20.5
05/01/95,Tektite,1,3,CTB,11.5
05/01/95,Tektite,1,4,CTB,26.5
05/01/95,Tektite,1,5,CTB,14
05/01/95,Tektite,1,6,CTB,8.5
05/01/95,Tektite,1,7,CTB,15.5
05/01/95,Tektite,1,8,CTB,8
05/01/95,Tektite,1,9,CTB,5
05/01/95,Tektite,1,10,CTB,11
05/01/95,Tektite,2,1,CTB,24
05/01/95,Tektite,2,2,CTB,13
05/01/95,Tektite,2,3,CTB,25.5
05/01/95,Tektite,2,4,CTB,16.5
05/01/95,Tektite,2,5,CTB,2.5
05/01/95,Tektite,2,6,CTB,8
05/01/95,Tektite,2,7,CTB,11
05/01/95,Tektite,2,8,CTB,61.5
05/01/95,Tektite,2,9,CTB,6.5
05/01/95,Tektite,2,10,CTB,5
05/01/95,Tektite,3,1,CTB,16.5
05/01/95,Tektite,3,2,CTB,10
05/01/95,Tektite,3,3,CTB,17
05/01/95,Tektite,3,4,CTB,8.5
05/01/95,Tektite,3,5,CTB,19.5
05/01/95,Tektite,3,6,CTB,14.5
05/01/95,Tektite,3,7,CTB,3
05/01/95,Tektite,3,8,CTB,8
05/01/95,Tektite,3,9,CTB,16.5
05/01/95,Tektite,3,10,CTB,13
05/01/96,Tektite,1,1,CTB,18.7
05/01/96,Tektite,1,2,CTB,18.8
05/01/96,Tektite,1,3,CTB,20.8
05/01/96,Tektite,1,4,CTB,8.7
05/01/96,Tektite,1,5,CTB,8.1
05/01/96,Tektite,1,6,CTB,2.6
05/01/96,Tektite,1,7,CTB,12.3
05/01/96,Tektite,1,8,CTB,14.9
05/01/96,Tektite,1,9,CTB,14.1
05/01/96,Tektite,1,10,CTB,2.7
05/01/96,Tektite,1,11,CTB,15.9
05/01/96,Tektite,2,1,CTB,12.8
05/01/96,Tektite,2,2,CTB,15.7
05/01/96,Tektite,2,3,CTB,6.6
05/01/96,Tektite,2,4,CTB,13.8
05/01/96,Tektite,2,5,CTB,1.1
05/01/96,Tektite,2,6,CTB,9
05/01/96,Tektite,2,7,CTB,2.2
05/01/96,Tektite,2,8,CTB,12.3
05/01/96,Tektite,2,9,CTB,33.2
05/01/96,Tektite,2,10,CTB,23.7
05/01/96,Tektite,3,1,CTB,31.4
05/01/96,Tektite,3,2,CTB,26.2
05/01/96,Tektite,3,3,CTB,1
05/01/96,Tektite,3,4,CTB,7.4
05/01/96,Tektite,3,5,CTB,18.6
05/01/96,Tektite,3,6,CTB,19.5
05/01/96,Tektite,3,7,CTB,2.2
05/01/96,Tektite,3,8,CTB,2.7
05/01/96,Tektite,3,9,CTB,8.8
05/01/96,Tektite,3,10,CTB,6.8
08/01/97,Tektite,1,1,CTB,17.5
08/01/97,Tektite,1,2,CTB,4
08/01/97,Tektite,1,3,CTB,1
08/01/97,Tektite,1,4,CTB,10.5
08/01/97,Tektite,1,5,CTB,7.5
08/01/97,Tektite,1,6,CTB,1.5
08/01/97,Tektite,1,7,CTB,8
08/01/97,Tektite,1,8,CTB,9
08/01/97,Tektite,1,9,CTB,9
08/01/97,Tektite,1,10,CTB,5.5
08/01/97,Tektite,2,1,CTB,7
08/01/97,Tektite,2,2,CTB,9
08/01/97,Tektite,2,3,CTB,20
08/01/97,Tektite,2,4,CTB,14.5
08/01/97,Tektite,2,5,CTB,1.5
08/01/97,Tektite,2,6,CTB,10.5
08/01/97,Tektite,2,7,CTB,7.5
08/01/97,Tektite,2,8,CTB,5
08/01/97,Tektite,2,9,CTB,7.5
08/01/97,Tektite,2,10,CTB,7.5
08/01/97,Tektite,3,1,CTB,15
08/01/97,Tektite,3,2,CTB,6
08/01/97,Tektite,3,3,CTB,12
08/01/97,Tektite,3,4,CTB,19
08/01/97,Tektite,3,5,CTB,22
08/01/97,Tektite,3,6,CTB,12
08/01/97,Tektite,3,7,CTB,3.5
08/01/97,Tektite,3,8,CTB,18
08/01/97,Tektite,3,9,CTB,8
08/01/97,Tektite,3,10,CTB,17.5
08/01/98,Tektite,1,1,CTB,16.5
08/01/98,Tektite,1,2,CTB,8.5
08/01/98,Tektite,1,3,CTB,19
08/01/98,Tektite,1,4,CTB,28.5
08/01/98,Tektite,1,5,CTB,6
08/01/98,Tektite,1,6,CTB,17
08/01/98,Tektite,1,7,CTB,25
08/01/98,Tektite,1,8,CTB,12
08/01/98,Tektite,1,9,CTB,19
08/01/98,Tektite,1,10,CTB,9.5
08/01/98,Tektite,2,1,CTB,23
08/01/98,Tektite,2,2,CTB,20
08/01/98,Tektite,2,3,CTB,13
08/01/98,Tektite,2,4,CTB,19
08/01/98,Tektite,2,5,CTB,4
08/01/98,Tektite,2,6,CTB,10.5
08/01/98,Tektite,2,7,CTB,7
08/01/98,Tektite,2,8,CTB,14.5
08/01/98,Tektite,2,9,CTB,7
08/01/98,Tektite,2,10,CTB,7
08/01/98,Tektite,3,1,CTB,22
08/01/98,Tektite,3,2,CTB,8
08/01/98,Tektite,3,3,CTB,3
08/01/98,Tektite,3,4,CTB,19
08/01/98,Tektite,3,5,CTB,20
08/01/98,Tektite,3,6,CTB,10
08/01/98,Tektite,3,7,CTB,4.5
08/01/98,Tektite,3,8,CTB,5.5
08/01/98,Tektite,3,9,CTB,15.5
08/01/98,Tektite,3,10,CTB,16
08/01/99,Tektite,1,1,CTB,22.3
08/01/99,Tektite,1,2,CTB,11.1
08/01/99,Tektite,1,3,CTB,8.5
08/01/99,Tektite,1,4,CTB,12.2
08/01/99,Tektite,1,5,CTB,7.3
08/01/99,Tektite,1,6,CTB,11.2
08/01/99,Tektite,1,7,CTB,14.9
08/01/99,Tektite,1,8,CTB,24.7
08/01/99,Tektite,1,9,CTB,8.2
08/01/99,Tektite,1,10,CTB,4.1
08/01/99,Tektite,2,1,CTB,7.7
08/01/99,Tektite,2,2,CTB,30
08/01/99,Tektite,2,3,CTB,30.9
08/01/99,Tektite,2,4,CTB,14.3
08/01/99,Tektite,2,5,CTB,7.5
08/01/99,Tektite,2,6,CTB,9.7
08/01/99,Tektite,2,7,CTB,10.2
08/01/99,Tektite,2,8,CTB,10.7
08/01/99,Tektite,2,9,CTB,13.8
08/01/99,Tektite,2,10,CTB,5.1
08/01/99,Tektite,3,1,CTB,22.7
08/01/99,Tektite,3,2,CTB,10.3
08/01/99,Tektite,3,3,CTB,17.9
08/01/99,Tektite,3,4,CTB,15.5
08/01/99,Tektite,3,5,CTB,12.8
08/01/99,Tektite,3,6,CTB,10.7
08/01/99,Tektite,3,7,CTB,2
08/01/99,Tektite,3,8,CTB,4
08/01/99,Tektite,3,9,CTB,10.5
08/01/99,Tektite,3,10,CTB,9.9
08/01/00,Tektite,1,1,CTB,36.2
08/01/00,Tektite,1,2,CTB,30.8
08/01/00,Tektite,1,3,CTB,23
08/01/00,Tektite,1,4,CTB,20.7
08/01/00,Tektite,1,5,CTB,20.5
08/01/00,Tektite,1,6,CTB,20.1
08/01/00,Tektite,1,7,CTB,12
08/01/00,Tektite,1,8,CTB,23.2
08/01/00,Tektite,1,9,CTB,14.5
08/01/00,Tektite,1,10,CTB,22.6
08/01/00,Tektite,2,1,CTB,17
08/01/00,Tektite,2,2,CTB,9.1
08/01/00,Tektite,2,3,CTB,13.5
08/01/00,Tektite,2,4,CTB,32
08/01/00,Tektite,2,5,CTB,3
08/01/00,Tektite,2,6,CTB,6.6
08/01/00,Tektite,2,7,CTB,7.7
08/01/00,Tektite,2,8,CTB,8.5
08/01/00,Tektite,2,9,CTB,12.2
08/01/00,Tektite,2,10,CTB,6.5
08/01/00,Tektite,3,1,CTB,11.4
08/01/00,Tektite,3,2,CTB,4.5
08/01/00,Tektite,3,3,CTB,12.1
08/01/00,Tektite,3,4,CTB,5
08/01/00,Tektite,3,5,CTB,11.2
08/01/00,Tektite,3,6,CTB,2
08/01/00,Tektite,3,7,CTB,1
08/01/00,Tektite,3,8,CTB,2.5
08/01/00,Tektite,3,9,CTB,10.1
08/01/00,Tektite,3,10,CTB,7.6
08/01/01,Tektite,1,1,CTB,29.4
08/01/01,Tektite,1,2,CTB,24.2
08/01/01,Tektite,1,3,CTB,14.9
08/01/01,Tektite,1,4,CTB,21.5
08/01/01,Tektite,1,5,CTB,8.1
08/01/01,Tektite,1,6,CTB,10.6
08/01/01,Tektite,1,7,CTB,10.5
08/01/01,Tektite,1,8,CTB,8.2
08/01/01,Tektite,1,9,CTB,16.6
08/01/01,Tektite,1,10,CTB,12.6
08/01/01,Tektite,2,1,CTB,19.1
08/01/01,Tektite,2,2,CTB,18.1
08/01/01,Tektite,2,3,CTB,34.5
08/01/01,Tektite,2,4,CTB,31.2
08/01/01,Tektite,2,5,CTB,6.6
08/01/01,Tektite,2,6,CTB,8.6
08/01/01,Tektite,2,7,CTB,10.2
08/01/01,Tektite,2,8,CTB,10.7
08/01/01,Tektite,2,9,CTB,16.6
08/01/01,Tektite,2,10,CTB,11.7
08/01/01,Tektite,3,1,CTB,19.1
08/01/01,Tektite,3,2,CTB,2
08/01/01,Tektite,3,3,CTB,12.6
08/01/01,Tektite,3,4,CTB,21.8
08/01/01,Tektite,3,5,CTB,33.7
08/01/01,Tektite,3,6,CTB,14.1
08/01/01,Tektite,3,7,CTB,8.5
08/01/01,Tektite,3,8,CTB,7.3
08/01/01,Tektite,3,9,CTB,13.2
08/01/01,Tektite,3,10,CTB,4.8
08/01/02,Tektite,1,1,CTB,31.4
08/01/02,Tektite,1,2,CTB,23.2
08/01/02,Tektite,1,3,CTB,18.4
08/01/02,Tektite,1,4,CTB,37.2
08/01/02,Tektite,1,5,CTB,32.1
08/01/02,Tektite,1,6,CTB,13.9
08/01/02,Tektite,1,7,CTB,15.7
08/01/02,Tektite,1,8,CTB,14.6
08/01/02,Tektite,1,9,CTB,14.9
08/01/02,Tektite,1,10,CTB,12.5
08/01/02,Tektite,2,1,CTB,34.7
08/01/02,Tektite,2,2,CTB,34.7
08/01/02,Tektite,2,3,CTB,31.2
08/01/02,Tektite,2,4,CTB,36.9
08/01/02,Tektite,2,5,CTB,7.2
08/01/02,Tektite,2,6,CTB,9.2
08/01/02,Tektite,2,7,CTB,5.1
08/01/02,Tektite,2,8,CTB,10
08/01/02,Tektite,2,9,CTB,16.7
08/01/02,Tektite,2,10,CTB,12.9
08/01/02,Tektite,3,1,CTB,29.7
08/01/02,Tektite,3,2,CTB,14.3
08/01/02,Tektite,3,3,CTB,12.6
08/01/02,Tektite,3,4,CTB,19.4
08/01/02,Tektite,3,5,CTB,16.4
08/01/02,Tektite,3,6,CTB,10.4
08/01/02,Tektite,3,7,CTB,5.1
08/01/02,Tektite,3,8,CTB,3.6
08/01/02,Tektite,3,9,CTB,11.9
08/01/02,Tektite,3,10,CTB,11.3
08/01/03,Tektite,1,1,CTB,33.5
08/01/03,Tektite,1,2,CTB,41.3
08/01/03,Tektite,1,3,CTB,20.1
08/01/03,Tektite,1,4,CTB,34.2
08/01/03,Tektite,1,5,CTB,24.4
08/01/03,Tektite,1,6,CTB,22.2
08/01/03,Tektite,1,7,CTB,10.3
08/01/03,Tektite,1,8,CTB,24.7
08/01/03,Tektite,1,9,CTB,16.4
08/01/03,Tektite,1,10,CTB,14.1
08/01/03,Tektite,2,1,CTB,19.2
08/01/03,Tektite,2,2,CTB,15.7
08/01/03,Tektite,2,3,CTB,36.2
08/01/03,Tektite,2,4,CTB,18.1
08/01/03,Tektite,2,5,CTB,4.1
08/01/03,Tektite,2,6,CTB,10.3
08/01/03,Tektite,2,7,CTB,8.9
08/01/03,Tektite,2,8,CTB,12.6
08/01/03,Tektite,2,9,CTB,13.1
08/01/03,Tektite,2,10,CTB,15.7
08/01/03,Tektite,3,1,CTB,18.5
08/01/03,Tektite,3,2,CTB,8.2
08/01/03,Tektite,3,3,CTB,8.6
08/01/03,Tektite,3,4,CTB,10.2
08/01/03,Tektite,3,5,CTB,14.4
08/01/03,Tektite,3,6,CTB,6
08/01/03,Tektite,3,7,CTB,7.6
08/01/03,Tektite,3,8,CTB,2.6
08/01/03,Tektite,3,9,CTB,12.3
08/01/03,Tektite,3,10,CTB,9.3
08/01/04,Tektite,1,1,CTB,12.7
08/01/04,Tektite,1,2,CTB,11.9
08/01/04,Tektite,1,3,CTB,3.6
08/01/04,Tektite,1,4,CTB,15.7
08/01/04,Tektite,1,5,CTB,9.1
08/01/04,Tektite,1,6,CTB,30.4
08/01/04,Tektite,1,7,CTB,7.9
08/01/04,Tektite,1,8,CTB,11.5
08/01/04,Tektite,1,9,CTB,8.4
08/01/04,Tektite,1,10,CTB,6.3
08/01/04,Tektite,2,1,CTB,7.3
08/01/04,Tektite,2,2,CTB,15.2
08/01/04,Tektite,2,3,CTB,18.9
08/01/04,Tektite,2,4,CTB,18.7
08/01/04,Tektite,2,5,CTB,22.1
08/01/04,Tektite,2,6,CTB,4.2
08/01/04,Tektite,2,7,CTB,8.2
08/01/04,Tektite,2,8,CTB,6.4
08/01/04,Tektite,2,9,CTB,7.7
08/01/04,Tektite,2,10,CTB,8.9
08/01/04,Tektite,3,1,CTB,17.8
08/01/04,Tektite,3,2,CTB,7.4
08/01/04,Tektite,3,3,CTB,4.7
08/01/04,Tektite,3,4,CTB,6.3
08/01/04,Tektite,3,5,CTB,10.2
08/01/04,Tektite,3,6,CTB,8.6
08/01/04,Tektite,3,7,CTB,2.1
08/01/04,Tektite,3,8,CTB,2.8
08/01/04,Tektite,3,9,CTB,5.8
08/01/04,Tektite,3,10,CTB,7.4
08/01/05,Tektite,1,1,CTB,28.9
08/01/05,Tektite,1,2,CTB,40.8
08/01/05,Tektite,1,3,CTB,31.6
08/01/05,Tektite,1,4,CTB,37.3
08/01/05,Tektite,1,5,CTB,32.5
08/01/05,Tektite,1,6,CTB,30.3
08/01/05,Tektite,1,7,CTB,32.7
08/01/05,Tektite,1,8,CTB,33.1
08/01/05,Tektite,1,9,CTB,25.1
08/01/05,Tektite,1,10,CTB,43.4
08/01/05,Tektite,2,1,CTB,24.3
08/01/05,Tektite,2,2,CTB,58.2
08/01/05,Tektite,2,3,CTB,27.2
08/01/05,Tektite,2,4,CTB,35.3
08/01/05,Tektite,2,5,CTB,30.5
08/01/05,Tektite,2,6,CTB,41.2
08/01/05,Tektite,2,7,CTB,38.8
08/01/05,Tektite,2,8,CTB,32.8
08/01/05,Tektite,2,9,CTB,32.2
08/01/05,Tektite,2,10,CTB,9.4
08/01/05,Tektite,3,1,CTB,55.7
08/01/05,Tektite,3,2,CTB,32.8
08/01/05,Tektite,3,3,CTB,37.5
08/01/05,Tektite,3,4,CTB,30.8
08/01/05,Tektite,3,5,CTB,20
08/01/05,Tektite,3,6,CTB,37.2
08/01/05,Tektite,3,7,CTB,19.1
08/01/05,Tektite,3,8,CTB,35.5
08/01/05,Tektite,3,9,CTB,32
08/01/05,Tektite,3,10,CTB,31.8
08/01/06,Tektite,1,1,CTB,25.5
08/01/06,Tektite,1,2,CTB,32.8
08/01/06,Tektite,1,3,CTB,28.6
08/01/06,Tektite,1,4,CTB,16.2
08/01/06,Tektite,1,5,CTB,19.5
08/01/06,Tektite,1,6,CTB,48.8
08/01/06,Tektite,1,7,CTB,43.2
08/01/06,Tektite,1,8,CTB,31.1
08/01/06,Tektite,1,9,CTB,18.7
08/01/06,Tektite,1,10,CTB,23.6
08/01/06,Tektite,2,1,CTB,20.7
08/01/06,Tektite,2,2,CTB,30.7
08/01/06,Tektite,2,3,CTB,37.3
08/01/06,Tektite,2,4,CTB,33.2
08/01/06,Tektite,2,5,CTB,15.2
08/01/06,Tektite,2,6,CTB,30.3
08/01/06,Tektite,2,7,CTB,22.4
08/01/06,Tektite,2,8,CTB,39.3
08/01/06,Tektite,2,9,CTB,39.4
08/01/06,Tektite,2,10,CTB,25.5
08/01/06,Tektite,3,1,CTB,51.8
08/01/06,Tektite,3,2,CTB,41.5
08/01/06,Tektite,3,3,CTB,20.4
08/01/06,Tektite,3,4,CTB,16.1
08/01/06,Tektite,3,5,CTB,23.4
08/01/06,Tektite,3,6,CTB,32.6
08/01/06,Tektite,3,7,CTB,16.8
08/01/06,Tektite,3,8,CTB,5.8
08/01/06,Tektite,3,9,CTB,26.3
08/01/06,Tektite,3,10,CTB,21.5
08/01/07,Tektite,1,1,CTB,59.7
08/01/07,Tektite,1,2,CTB,45.1
08/01/07,Tektite,1,3,CTB,39.6
08/01/07,Tektite,1,4,CTB,46.4
08/01/07,Tektite,1,5,CTB,40.4
08/01/07,Tektite,1,6,CTB,57.1
08/01/07,Tektite,1,7,CTB,48.2
08/01/07,Tektite,1,8,CTB,46.7
08/01/07,Tektite,1,9,CTB,37.8
08/01/07,Tektite,1,10,CTB,19
08/01/07,Tektite,2,1,CTB,31.9
08/01/07,Tektite,2,2,CTB,24.4
08/01/07,Tektite,2,3,CTB,42.7
08/01/07,Tektite,2,4,CTB,25
08/01/07,Tektite,2,5,CTB,28.6
08/01/07,Tektite,2,6,CTB,34.2
08/01/07,Tektite,2,7,CTB,33
08/01/07,Tektite,2,8,CTB,30.3
08/01/07,Tektite,2,9,CTB,28.8
08/01/07,Tektite,2,10,CTB,32.2
08/01/07,Tektite,3,1,CTB,46.3
08/01/07,Tektite,3,2,CTB,53.4
08/01/07,Tektite,3,3,CTB,42.3
08/01/07,Tektite,3,4,CTB,36.4
08/01/07,Tektite,3,5,CTB,35.6
08/01/07,Tektite,3,6,CTB,40.6
08/01/07,Tektite,3,7,CTB,23.4
08/01/07,Tektite,3,8,CTB,28.6
08/01/07,Tektite,3,9,CTB,32.8
08/01/07,Tektite,3,10,CTB,30.7
08/01/08,Tektite,1,1,CTB,55.7
08/01/08,Tektite,1,2,CTB,56.5
08/01/08,Tektite,1,3,CTB,50.6
08/01/08,Tektite,1,4,CTB,56.7
08/01/08,Tektite,1,5,CTB,43.9
08/01/08,Tektite,1,6,CTB,52.3
08/01/08,Tektite,1,7,CTB,71.8
08/01/08,Tektite,1,8,CTB,53
08/01/08,Tektite,1,9,CTB,31.4
08/01/08,Tektite,1,10,CTB,39.7
08/01/08,Tektite,2,1,CTB,59
08/01/08,Tektite,2,2,CTB,56.5
08/01/08,Tektite,2,3,CTB,62.6
08/01/08,Tektite,2,4,CTB,48.3
08/01/08,Tektite,2,5,CTB,37.6
08/01/08,Tektite,2,6,CTB,45.1
08/01/08,Tektite,2,7,CTB,40.3
08/01/08,Tektite,2,8,CTB,50.3
08/01/08,Tektite,2,9,CTB,51.7
08/01/08,Tektite,2,10,CTB,43.4
