site,quadrat,year,image_id,functional_group,percent_cover
Little Lameshur Bay,36,2011,DSC_2286,percentCover_CTB,38.7
Little Lameshur Bay,37,2011,DSC_2287,percentCover_CTB,73.7
Little Lameshur Bay,38,2011,DSC_2288,percentCover_CTB,92.9
Little Lameshur Bay,39,2011,DSC_2289,percentCover_CTB,92.9
Little Lameshur Bay,40,2011,DSC_2290,percentCover_CTB,38
Neptunes Table,1,2011,DSC_2335,percentCover_CTB,20.4
Neptunes Table,2,2011,DSC_2336,percentCover_CTB,32.5
Neptunes Table,3,2011,DSC_2337,percentCover_CTB,27.3
Neptunes Table,4,2011,DSC_2338,percentCover_CTB,61.3
Neptunes Table,5,2011,DSC_2339,percentCover_CTB,86.7
Neptunes Table,6,2011,DSC_2340,percentCover_CTB,96.5
Neptunes Table,7,2011,DSC_2341,percentCover_CTB,68.8
Neptunes Table,8,2011,DSC_2342,percentCover_CTB,81.2
Neptunes Table,9,2011,DSC_2343,percentCover_CTB,73.8
Neptunes Table,10,2011,DSC_2344,percentCover_CTB,54.1
Neptunes Table,11,2011,DSC_2345,percentCover_CTB,53.1
Neptunes Table,12,2011,DSC_2346,percentCover_CTB,44
Neptunes Table,13,2011,DSC_2347,percentCover_CTB,1.5
Neptunes Table,14,2011,DSC_2348,percentCover_CTB,54.5
Neptunes Table,15,2011,DSC_2349,percentCover_CTB,45.1
Neptunes Table,16,2011,DSC_2350,percentCover_CTB,46.2
Neptunes Table,17,2011,DSC_2351,percentCover_CTB,81.2
Neptunes Table,18,2011,DSC_2352,percentCover_CTB,61.7
Neptunes Table,19,2011,DSC_2353,percentCover_CTB,48
Neptunes Table,20,2011,DSC_2354,percentCover_CTB,18.9
Neptunes Table,21,2011,DSC_2355,percentCover_CTB,33.5
Neptunes Table,22,2011,DSC_2356,percentCover_CTB,85.3
Neptunes Table,23,2011,DSC_2357,percentCover_CTB,70.1
Neptunes Table,24,2011,DSC_2358,percentCover_CTB,79.3
Neptunes Table,25,2011,DSC_2359,percentCover_CTB,32.7
Neptunes Table,26,2011,DSC_2360,percentCover_CTB,46.4
Neptunes Table,27,2011,DSC_2361,percentCover_CTB,40.4
Neptunes Table,28,2011,DSC_2362,percentCover_CTB,35.5
Neptunes Table,29,2011,DSC_2363,percentCover_CTB,35.2
Neptunes Table,30,2011,DSC_2364,percentCover_CTB,38.1
Neptunes Table,31,2011,DSC_2365,percentCover_CTB,30.6
Neptunes Table,32,2011,DSC_2366,percentCover_CTB,55.3
Neptunes Table,33,2011,DSC_2367,percentCover_CTB,49.2
Neptunes Table,34,2011,DSC_2368,percentCover_CTB,44.6
Neptunes Table,35,2011,DSC_2369,percentCover_CTB,49.5
Neptunes Table,36,2011,DSC_2370,percentCover_CTB,43.4
Neptunes Table,37,2011,DSC_2371,percentCover_CTB,51
Neptunes Table,38,2011,DSC_2372,percentCover_CTB,36.5
Neptunes Table,39,2011,DSC_2373,percentCover_CTB,34.7
Neptunes Table,40,2011,DSC_2374,percentCover_CTB,50
White Point,1,2011,DSC_2158,percentCover_CTB,46.8
White Point,2,2011,DSC_2159,percentCover_CTB,84.1
White Point,3,2011,DSC_2160,percentCover_CTB,56.4
White Point,4,2011,DSC_2161,percentCover_CTB,59.4
White Point,5,2011,DSC_2162,percentCover_CTB,60.8
White Point,6,2011,DSC_2163,percentCover_CTB,68.2
White Point,7,2011,DSC_2164,percentCover_CTB,72.9
White Point,8,2011,DSC_2165,percentCover_CTB,75.8
White Point,9,2011,DSC_2166,percentCover_CTB,59.9
White Point,10,2011,DSC_2167,percentCover_CTB,60.8
White Point,11,2011,DSC_2168,percentCover_CTB,59.8
White Point,12,2011,DSC_2169,percentCover_CTB,44.9
White Point,13,2011,DSC_2170,percentCover_CTB,81.5
White Point,14,2011,DSC_2171,percentCover_CTB,61.5
White Point,15,2011,DSC_2172,percentCover_CTB,81.6
White Point,16,2011,DSC_2173,percentCover_CTB,47.7
White Point,17,2011,DSC_2174,percentCover_CTB,93.8
White Point,18,2011,DSC_2175,percentCover_CTB,89.1
White Point,19,2011,DSC_2176,percentCover_CTB,81.9
White Point,20,2011,DSC_2177,percentCover_CTB,71.1
White Point,21,2011,DSC_2178,percentCover_CTB,83.2
White Point,22,2011,DSC_2179,percentCover_CTB,64.9
White Point,23,2011,DSC_2180,percentCover_CTB,75
White Point,24,2011,DSC_2181,percentCover_CTB,67.7
White Point,25,2011,DSC_2182,percentCover_CTB,80.7
White Point,26,2011,DSC_2183,percentCover_CTB,77.6
White Point,27,2011,DSC_2184,percentCover_CTB,70.7
White Point,28,2011,DSC_2185,percentCover_CTB,66
White Point,29,2011,DSC_2186,percentCover_CTB,56.8
White Point,30,2011,DSC_2187,percentCover_CTB,65.5
White Point,31,2011,DSC_2188,percentCover_CTB,62.6
White Point,32,2011,DSC_2189,percentCover_CTB,61.7
White Point,33,2011,DSC_2190,percentCover_CTB,62.9
White Point,34,2011,DSC_2191,percentCover_CTB,75.3
White Point,35,2011,DSC_2192,percentCover_CTB,74.4
White Point,36,2011,DSC_2193,percentCover_CTB,87.4
White Point,37,2011,DSC_2194,percentCover_CTB,65.6
White Point,38,2011,DSC_2195,percentCover_CTB,79.8
White Point,39,2011,DSC_2196,percentCover_CTB,78.2
White Point,40,2011,DSC_2197,percentCover_CTB,75
Cabritte,1,2012,1,All coral,4.5
Cabritte,2,2012,2,All coral,1
Cabritte,3,2012,3,All coral,3
Cabritte,4,2012,4,All coral,1.5
Cabritte,5,2012,5,All coral,0
Cabritte,6,2012,6,All coral,2
Cabritte,7,2012,7,All coral,2.5
Cabritte,8,2012,8,All coral,5
Cabritte,9,2012,9,All coral,13.5
Cabritte,10,2012,10,All coral,7
Cabritte,11,2012,11,All coral,1
Cabritte,12,2012,12,All coral,3.5
Cabritte,13,2012,13,All coral,0.5
Cabritte,14,2012,14,All coral,9.5
Cabritte,15,2012,15,All coral,7.1
Cabritte,16,2012,16,All coral,15.7
Cabritte,17,2012,17,All coral,3.2
Cabritte,18,2012,18,All coral,1
Cabritte,19,2012,19,All coral,0
Cabritte,20,2012,20,All coral,3.5
Cabritte,21,2012,21,All coral,0
Cabritte,22,2012,22,All coral,0
Cabritte,23,2012,23,All coral,8.1
Cabritte,24,2012,24,All coral,7.1
Cabritte,25,2012,25,All coral,1.5
Cabritte,26,2012,26,All coral,4.6
Cabritte,27,2012,27,All coral,12.1
Cabritte,28,2012,28,All coral,2.5
Cabritte,29,2012,29,All coral,0.5
Cabritte,30,2012,30,All coral,23
Cabritte,31,2012,31,All coral,1
Cabritte,32,2012,32,All coral,21
Cabritte,33,2012,33,All coral,13.5
Cabritte,34,2012,34,All coral,14
Cabritte,35,2012,35,All coral,23.5
Cabritte,36,2012,36,All coral,0.5
Cabritte,37,2012,37,All coral,4.6
Cabritte,38,2012,38,All coral,41.5
Cabritte,39,2012,39,All coral,19.6
Cabritte,40,2012,40,All coral,70.7
Cabritte,41,2012,41,All coral,1
Cabritte,42,2012,42,All coral,33.5
Cabritte,43,2012,43,All coral,21.1
Cabritte,44,2012,44,All coral,8.1
East Tektite,1,2012,1,All coral,1
East Tektite,2,2012,2,All coral,10.8
East Tektite,3,2012,3,All coral,8.6
East Tektite,4,2012,4,All coral,0
East Tektite,5,2012,5,All coral,7.7
East Tektite,6,2012,6,All coral,0
East Tektite,7,2012,7,All coral,0
East Tektite,8,2012,8,All coral,1
East Tektite,9,2012,9,All coral,1
East Tektite,10,2012,10,All coral,0.5
East Tektite,11,2012,11,All coral,15
East Tektite,12,2012,12,All coral,8.7
East Tektite,13,2012,13,All coral,1.5
East Tektite,14,2012,14,All coral,2.1
East Tektite,15,2012,15,All coral,0.5
East Tektite,16,2012,16,All coral,2.6
East Tektite,17,2012,17,All coral,0.5
East Tektite,18,2012,18,All coral,8.9
East Tektite,19,2012,19,All coral,0
East Tektite,20,2012,20,All coral,1.5
East Tektite,21,2012,21,All coral,0
East Tektite,22,2012,22,All coral,0
East Tektite,23,2012,23,All coral,0
East Tektite,24,2012,24,All coral,6
East Tektite,25,2012,25,All coral,9.5
East Tektite,26,2012,26,All coral,0
East Tektite,27,2012,27,All coral,1
East Tektite,28,2012,28,All coral,3.5
East Tektite,29,2012,29,All coral,10.6
East Tektite,30,2012,30,All coral,9
East Tektite,31,2012,31,All coral,3
East Tektite,32,2012,32,All coral,1
East Tektite,33,2012,33,All coral,4
East Tektite,34,2012,34,All coral,6.5
East Tektite,35,2012,35,All coral,12.7
East Tektite,36,2012,36,All coral,0.5
East Tektite,37,2012,37,All coral,2.1
East Tektite,38,2012,38,All coral,2
East Tektite,39,2012,39,All coral,10.6
East Tektite,40,2012,40,All coral,8.7
East Tektite,41,2012,41,All coral,8.2
Europa Bay,1,2012,1,All coral,0
Europa Bay,2,2012,2,All coral,0
Europa Bay,3,2012,3,All coral,2
Europa Bay,4,2012,4,All coral,0
Europa Bay,5,2012,5,All coral,2
Europa Bay,6,2012,6,All coral,4
Europa Bay,7,2012,7,All coral,0.5
Europa Bay,8,2012,8,All coral,2
Europa Bay,9,2012,9,All coral,0
Europa Bay,10,2012,10,All coral,1
Europa Bay,11,2012,11,All coral,2
Europa Bay,12,2012,12,All coral,3.5
Europa Bay,13,2012,13,All coral,2
Europa Bay,14,2012,14,All coral,0
Europa Bay,15,2012,15,All coral,0
Europa Bay,16,2012,16,All coral,0.5
Europa Bay,17,2012,17,All coral,1
Europa Bay,18,2012,18,All coral,1.5
Europa Bay,19,2012,19,All coral,1
Europa Bay,20,2012,20,All coral,1
Europa Bay,21,2012,21,All coral,2
Europa Bay,22,2012,22,All coral,6
Europa Bay,23,2012,23,All coral,0.5
Europa Bay,24,2012,24,All coral,0.5
Europa Bay,25,2012,25,All coral,0.5
Europa Bay,26,2012,26,All coral,6
Europa Bay,27,2012,27,All coral,0
Europa Bay,28,2012,28,All coral,8.5
Europa Bay,29,2012,29,All coral,6.5
Europa Bay,30,2012,30,All coral,0.5
Europa Bay,31,2012,31,All coral,0
Europa Bay,32,2012,32,All coral,0.5
Europa Bay,33,2012,33,All coral,2
Europa Bay,34,2012,34,All coral,0.5
Europa Bay,35,2012,35,All coral,0.5
Europa Bay,36,2012,36,All coral,1
Europa Bay,37,2012,37,All coral,0.5
Europa Bay,38,2012,38,All coral,0
Europa Bay,39,2012,39,All coral,3
Europa Bay,40,2012,40,All coral,0
Europa Bay,41,2012,41,All coral,1
Europa Bay,42,2012,42,All coral,2.5
Little Lameshur Bay,1,2012,1,All coral,2.5
Little Lameshur Bay,2,2012,2,All coral,0.5
Little Lameshur Bay,3,2012,3,All coral,0
Little Lameshur Bay,4,2012,4,All coral,0
Little Lameshur Bay,5,2012,5,All coral,0
Little Lameshur Bay,6,2012,6,All coral,0
Little Lameshur Bay,7,2012,7,All coral,0
Little Lameshur Bay,8,2012,8,All coral,0
Little Lameshur Bay,9,2012,9,All coral,0
Little Lameshur Bay,10,2012,10,All coral,0
Little Lameshur Bay,11,2012,11,All coral,0
Little Lameshur Bay,12,2012,12,All coral,0
Little Lameshur Bay,13,2012,13,All coral,4.5
Little Lameshur Bay,14,2012,14,All coral,0
Little Lameshur Bay,15,2012,15,All coral,1.5
Little Lameshur Bay,16,2012,16,All coral,8
Little Lameshur Bay,17,2012,17,All coral,4.5
Little Lameshur Bay,18,2012,18,All coral,9.5
Little Lameshur Bay,19,2012,19,All coral,4.5
Little Lameshur Bay,20,2012,20,All coral,1
Little Lameshur Bay,21,2012,21,All coral,0
Little Lameshur Bay,22,2012,22,All coral,1.5
Little Lameshur Bay,23,2012,23,All coral,0
Little Lameshur Bay,24,2012,24,All coral,0
Little Lameshur Bay,25,2012,25,All coral,0
Little Lameshur Bay,26,2012,26,All coral,0
Little Lameshur Bay,27,2012,27,All coral,0
Little Lameshur Bay,28,2012,28,All coral,0.5
Little Lameshur Bay,29,2012,29,All coral,0
Little Lameshur Bay,30,2012,30,All coral,0.5
Little Lameshur Bay,31,2012,31,All coral,1.5
Little Lameshur Bay,32,2012,32,All coral,3
Little Lameshur Bay,33,2012,33,All coral,0
Little Lameshur Bay,34,2012,34,All coral,0
Little Lameshur Bay,35,2012,35,All coral,2
Little Lameshur Bay,36,2012,36,All coral,0.5
Little Lameshur Bay,37,2012,37,All coral,0
Little Lameshur Bay,38,2012,38,All coral,0.5
Neptunes Table,1,2012,1,All coral,14
Neptunes Table,2,2012,2,All coral,2
Neptunes Table,3,2012,3,All coral,0
Neptunes Table,4,2012,4,All coral,1.5
Neptunes Table,5,2012,5,All coral,0
Neptunes Table,6,2012,6,All coral,0
Neptunes Table,7,2012,7,All coral,0
Neptunes Table,8,2012,8,All coral,1.5
Neptunes Table,9,2012,9,All coral,0
Neptunes Table,10,2012,10,All coral,0
Neptunes Table,11,2012,11,All coral,0.5
Neptunes Table,12,2012,12,All coral,0
Neptunes Table,13,2012,13,All coral,0
Neptunes Table,14,2012,14,All coral,1
Neptunes Table,15,2012,15,All coral,0
Neptunes Table,16,2012,16,All coral,0.5
Neptunes Table,17,2012,17,All coral,0
Neptunes Table,18,2012,18,All coral,0
Neptunes Table,19,2012,19,All coral,8.5
Neptunes Table,20,2012,20,All coral,0
Neptunes Table,21,2012,21,All coral,0
Neptunes Table,22,2012,22,All coral,3
Neptunes Table,23,2012,23,All coral,0
Neptunes Table,24,2012,24,All coral,0
Neptunes Table,25,2012,25,All coral,0
Neptunes Table,26,2012,26,All coral,0.5
Neptunes Table,27,2012,27,All coral,0.5
Neptunes Table,28,2012,28,All coral,0
Neptunes Table,29,2012,29,All coral,4.5
Neptunes Table,30,2012,30,All coral,1
Neptunes Table,31,2012,31,All coral,0.5
Neptunes Table,32,2012,32,All coral,1
Neptunes Table,33,2012,33,All coral,0
Neptunes Table,34,2012,34,All coral,1
Neptunes Table,35,2012,35,All coral,1
Neptunes Table,36,2012,36,All coral,0
Neptunes Table,37,2012,37,All coral,2
Neptunes Table,38,2012,38,All coral,2
Neptunes Table,39,2012,39,All coral,1.5
Neptunes Table,40,2012,40,All coral,0
White Point,1,2012,DSC_2093,All coral,1
White Point,2,2012,DSC_2094,All coral,9.1
White Point,3,2012,DSC_2095,All coral,31.5
White Point,4,2012,DSC_2096,All coral,1.5
White Point,5,2012,DSC_2097,All coral,2
White Point,6,2012,DSC_2098,All coral,0.5
White Point,7,2012,DSC_2099,All coral,1
White Point,8,2012,DSC_2100,All coral,3
White Point,9,2012,DSC_2101,All coral,3
White Point,10,2012,DSC_2102,All coral,0
White Point,11,2012,DSC_2103,All coral,11.6
White Point,12,2012,DSC_2104,All coral,4
White Point,13,2012,DSC_2105,All coral,9.5
White Point,14,2012,DSC_2106,All coral,8
White Point,15,2012,DSC_2107,All coral,0.5
White Point,16,2012,DSC_2108,All coral,7.5
White Point,17,2012,DSC_2109,All coral,3
White Point,18,2012,DSC_2110,All coral,1
White Point,19,2012,DSC_2111,All coral,13.5
White Point,20,2012,DSC_2112,All coral,16.5
White Point,21,2012,DSC_2113,All coral,1
White Point,22,2012,DSC_2115,All coral,0.5
White Point,23,2012,DSC_2116,All coral,0
White Point,24,2012,DSC_2117,All coral,0.5
White Point,25,2012,DSC_2118,All coral,0
White Point,26,2012,DSC_2119,All coral,4
White Point,27,2012,DSC_2120,All coral,3
White Point,28,2012,DSC_2121,All coral,3.5
White Point,29,2012,DSC_2122,All coral,9
White Point,30,2012,DSC_2123,All coral,15
White Point,31,2012,DSC_2124,All coral,4
White Point,32,2012,DSC_2125,All coral,3
White Point,33,2012,DSC_2126,All coral,2
White Point,34,2012,DSC_2127,All coral,0
White Point,35,2012,DSC_2128,All coral,2
White Point,36,2012,DSC_2129,All coral,4.5
White Point,37,2012,DSC_2130,All coral,6
White Point,38,2012,DSC_2131,All coral,2.5
White Point,39,2012,DSC_2132,All coral,3.5
White Point,40,2012,DSC_2133,All coral,6.5
White Point,41,2012,DSC_2134,All coral,11.5
Cabritte,1,2012,1,Macroalgae,29.8
Cabritte,2,2012,2,Macroalgae,34.5
Cabritte,3,2012,3,Macroalgae,33
Cabritte,4,2012,4,Macroalgae,5.5
Cabritte,5,2012,5,Macroalgae,20.1
Cabritte,6,2012,6,Macroalgae,14.5
Cabritte,7,2012,7,Macroalgae,10.1
Cabritte,8,2012,8,Macroalgae,40
Cabritte,9,2012,9,Macroalgae,27
Cabritte,10,2012,10,Macroalgae,41.2
Cabritte,11,2012,11,Macroalgae,22
Cabritte,12,2012,12,Macroalgae,12.5
Cabritte,13,2012,13,Macroalgae,18
Cabritte,14,2012,14,Macroalgae,30.2
Cabritte,15,2012,15,Macroalgae,12.7
Cabritte,16,2012,16,Macroalgae,15.7
Cabritte,17,2012,17,Macroalgae,3.5
Cabritte,18,2012,18,Macroalgae,1
Cabritte,19,2012,19,Macroalgae,21.9
Cabritte,20,2012,20,Macroalgae,4
Cabritte,21,2012,21,Macroalgae,11.5
Cabritte,22,2012,22,Macroalgae,5.6
Cabritte,23,2012,23,Macroalgae,10.1
Cabritte,24,2012,24,Macroalgae,5.1
Cabritte,25,2012,25,Macroalgae,2
Cabritte,26,2012,26,Macroalgae,7.6
Cabritte,27,2012,27,Macroalgae,10.6
Cabritte,28,2012,28,Macroalgae,14.5
Cabritte,29,2012,29,Macroalgae,1
Cabritte,30,2012,30,Macroalgae,19.5
Cabritte,31,2012,31,Macroalgae,1.5
Cabritte,32,2012,32,Macroalgae,14.1
Cabritte,33,2012,33,Macroalgae,10.6
Cabritte,34,2012,34,Macroalgae,11.5
Cabritte,35,2012,35,Macroalgae,9.5
Cabritte,36,2012,36,Macroalgae,0
Cabritte,37,2012,37,Macroalgae,3.6
Cabritte,38,2012,38,Macroalgae,1.5
Cabritte,39,2012,39,Macroalgae,1
Cabritte,40,2012,40,Macroalgae,0
Cabritte,41,2012,41,Macroalgae,0
Cabritte,42,2012,42,Macroalgae,27.5
Cabritte,43,2012,43,Macroalgae,31.2
Cabritte,44,2012,44,Macroalgae,19.2
East Tektite,1,2012,1,Macroalgae,34.5
East Tektite,2,2012,2,Macroalgae,23.1
East Tektite,3,2012,3,Macroalgae,58.1
East Tektite,4,2012,4,Macroalgae,33.8
East Tektite,5,2012,5,Macroalgae,20.1
East Tektite,6,2012,6,Macroalgae,10.8
East Tektite,7,2012,7,Macroalgae,26.3
East Tektite,8,2012,8,Macroalgae,8.5
East Tektite,9,2012,9,Macroalgae,25.4
East Tektite,10,2012,10,Macroalgae,18.2
East Tektite,11,2012,11,Macroalgae,34
East Tektite,12,2012,12,Macroalgae,37.8
East Tektite,13,2012,13,Macroalgae,54.1
East Tektite,14,2012,14,Macroalgae,30.1
East Tektite,15,2012,15,Macroalgae,43.4
East Tektite,16,2012,16,Macroalgae,62.1
East Tektite,17,2012,17,Macroalgae,45.5
East Tektite,18,2012,18,Macroalgae,26
East Tektite,19,2012,19,Macroalgae,3
East Tektite,20,2012,20,Macroalgae,55.8
East Tektite,21,2012,21,Macroalgae,28.1
East Tektite,22,2012,22,Macroalgae,24.6
East Tektite,23,2012,23,Macroalgae,12.1
East Tektite,24,2012,24,Macroalgae,36.2
East Tektite,25,2012,25,Macroalgae,31.7
East Tektite,26,2012,26,Macroalgae,6
East Tektite,27,2012,27,Macroalgae,19
East Tektite,28,2012,28,Macroalgae,32.7
East Tektite,29,2012,29,Macroalgae,46
East Tektite,30,2012,30,Macroalgae,41
East Tektite,31,2012,31,Macroalgae,58.5
East Tektite,32,2012,32,Macroalgae,38.4
East Tektite,33,2012,33,Macroalgae,46.2
East Tektite,34,2012,34,Macroalgae,16.5
East Tektite,35,2012,35,Macroalgae,32.5
East Tektite,36,2012,36,Macroalgae,13.7
East Tektite,37,2012,37,Macroalgae,40.7
East Tektite,38,2012,38,Macroalgae,56
East Tektite,39,2012,39,Macroalgae,41.2
East Tektite,40,2012,40,Macroalgae,56.1
East Tektite,41,2012,41,Macroalgae,56.4
Europa Bay,1,2012,1,Macroalgae,13.8
Europa Bay,2,2012,2,Macroalgae,22
Europa Bay,3,2012,3,Macroalgae,14.5
Europa Bay,4,2012,4,Macroalgae,4.6
Europa Bay,5,2012,5,Macroalgae,31.7
Europa Bay,6,2012,6,Macroalgae,33
Europa Bay,7,2012,7,Macroalgae,20.1
Europa Bay,8,2012,8,Macroalgae,19.5
Europa Bay,9,2012,9,Macroalgae,9
Europa Bay,10,2012,10,Macroalgae,30.2
Europa Bay,11,2012,11,Macroalgae,25
Europa Bay,12,2012,12,Macroalgae,18.2
Europa Bay,13,2012,13,Macroalgae,17.3
Europa Bay,14,2012,14,Macroalgae,19.5
Europa Bay,15,2012,15,Macroalgae,5.5
Europa Bay,16,2012,16,Macroalgae,11
Europa Bay,17,2012,17,Macroalgae,11.7
Europa Bay,18,2012,18,Macroalgae,19
Europa Bay,19,2012,19,Macroalgae,11.5
Europa Bay,20,2012,20,Macroalgae,7.5
Europa Bay,21,2012,21,Macroalgae,3
Europa Bay,22,2012,22,Macroalgae,14
Europa Bay,23,2012,23,Macroalgae,51
Europa Bay,24,2012,24,Macroalgae,22.1
Europa Bay,25,2012,25,Macroalgae,6
Europa Bay,26,2012,26,Macroalgae,35.2
Europa Bay,27,2012,27,Macroalgae,14.5
Europa Bay,28,2012,28,Macroalgae,26
Europa Bay,29,2012,29,Macroalgae,32.2
Europa Bay,30,2012,30,Macroalgae,36
Europa Bay,31,2012,31,Macroalgae,6.5
Europa Bay,32,2012,32,Macroalgae,3
Europa Bay,33,2012,33,Macroalgae,3.5
Europa Bay,34,2012,34,Macroalgae,5.5
Europa Bay,35,2012,35,Macroalgae,5
Europa Bay,36,2012,36,Macroalgae,4
Europa Bay,37,2012,37,Macroalgae,1
Europa Bay,38,2012,38,Macroalgae,9
Europa Bay,39,2012,39,Macroalgae,2.5
Europa Bay,40,2012,40,Macroalgae,39
Europa Bay,41,2012,41,Macroalgae,17.5
Europa Bay,42,2012,42,Macroalgae,36
Little Lameshur Bay,1,2012,1,Macroalgae,34
Little Lameshur Bay,2,2012,2,Macroalgae,18
Little Lameshur Bay,3,2012,3,Macroalgae,0
Little Lameshur Bay,4,2012,4,Macroalgae,0
Little Lameshur Bay,5,2012,5,Macroalgae,0
Little Lameshur Bay,6,2012,6,Macroalgae,0
Little Lameshur Bay,7,2012,7,Macroalgae,0.5
Little Lameshur Bay,8,2012,8,Macroalgae,0
Little Lameshur Bay,9,2012,9,Macroalgae,21
Little Lameshur Bay,10,2012,10,Macroalgae,13
Little Lameshur Bay,11,2012,11,Macroalgae,20
Little Lameshur Bay,12,2012,12,Macroalgae,8.5
Little Lameshur Bay,13,2012,13,Macroalgae,18
Little Lameshur Bay,14,2012,14,Macroalgae,10.5
Little Lameshur Bay,15,2012,15,Macroalgae,39
Little Lameshur Bay,16,2012,16,Macroalgae,57
Little Lameshur Bay,17,2012,17,Macroalgae,58
Little Lameshur Bay,18,2012,18,Macroalgae,5
Little Lameshur Bay,19,2012,19,Macroalgae,1
Little Lameshur Bay,20,2012,20,Macroalgae,64
Little Lameshur Bay,21,2012,21,Macroalgae,41.5
Little Lameshur Bay,22,2012,22,Macroalgae,1
Little Lameshur Bay,23,2012,23,Macroalgae,1.5
Little Lameshur Bay,24,2012,24,Macroalgae,3.5
Little Lameshur Bay,25,2012,25,Macroalgae,0.5
Little Lameshur Bay,26,2012,26,Macroalgae,13
Little Lameshur Bay,27,2012,27,Macroalgae,21.5
Little Lameshur Bay,28,2012,28,Macroalgae,2.5
Little Lameshur Bay,29,2012,29,Macroalgae,15.5
Little Lameshur Bay,30,2012,30,Macroalgae,23
Little Lameshur Bay,31,2012,31,Macroalgae,20.5
Little Lameshur Bay,32,2012,32,Macroalgae,22
Little Lameshur Bay,33,2012,33,Macroalgae,17
Little Lameshur Bay,34,2012,34,Macroalgae,18.5
Little Lameshur Bay,35,2012,35,Macroalgae,69
Little Lameshur Bay,36,2012,36,Macroalgae,18
Little Lameshur Bay,37,2012,37,Macroalgae,6.5
Little Lameshur Bay,38,2012,38,Macroalgae,12.2
Neptunes Table,1,2012,1,Macroalgae,52
Neptunes Table,2,2012,2,Macroalgae,23.1
Neptunes Table,3,2012,3,Macroalgae,30
Neptunes Table,4,2012,4,Macroalgae,4.5
Neptunes Table,5,2012,5,Macroalgae,2
Neptunes Table,6,2012,6,Macroalgae,5
Neptunes Table,7,2012,7,Macroalgae,3
Neptunes Table,8,2012,8,Macroalgae,9.6
Neptunes Table,9,2012,9,Macroalgae,3.5
Neptunes Table,10,2012,10,Macroalgae,0
Neptunes Table,11,2012,11,Macroalgae,11
Neptunes Table,12,2012,12,Macroalgae,7.5
Neptunes Table,13,2012,13,Macroalgae,4
Neptunes Table,14,2012,14,Macroalgae,33.5
Neptunes Table,15,2012,15,Macroalgae,19.1
Neptunes Table,16,2012,16,Macroalgae,10.6
Neptunes Table,17,2012,17,Macroalgae,18.5
Neptunes Table,18,2012,18,Macroalgae,14.5
Neptunes Table,19,2012,19,Macroalgae,39
Neptunes Table,20,2012,20,Macroalgae,34.5
Neptunes Table,21,2012,21,Macroalgae,4
Neptunes Table,22,2012,22,Macroalgae,26.5
Neptunes Table,23,2012,23,Macroalgae,1
Neptunes Table,24,2012,24,Macroalgae,15
Neptunes Table,25,2012,25,Macroalgae,31.5
Neptunes Table,26,2012,26,Macroalgae,7
Neptunes Table,27,2012,27,Macroalgae,47.5
Neptunes Table,28,2012,28,Macroalgae,50.5
Neptunes Table,29,2012,29,Macroalgae,38
Neptunes Table,30,2012,30,Macroalgae,31
Neptunes Table,31,2012,31,Macroalgae,28.1
Neptunes Table,32,2012,32,Macroalgae,53
Neptunes Table,33,2012,33,Macroalgae,22.5
Neptunes Table,34,2012,34,Macroalgae,4.5
Neptunes Table,35,2012,35,Macroalgae,47.2
Neptunes Table,36,2012,36,Macroalgae,14.5
Neptunes Table,37,2012,37,Macroalgae,16
Neptunes Table,38,2012,38,Macroalgae,29.5
Neptunes Table,39,2012,39,Macroalgae,39
Neptunes Table,40,2012,40,Macroalgae,31
White Point,1,2012,DSC_2093,Macroalgae,62.4
